,證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
680,2608,嘉里大榮        ,"4,000","54,000","-50,000",0,0,0,0,0,0,"2,000","2,000",0,"2,000",0,0,0,"-48,000"
681,4934,太極            ,"21,000","69,000","-48,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-48,000"
682,2355,敬鵬            ,"109,000","74,000","35,000",0,0,0,0,0,0,"-83,022","8,000","91,022","-83,022",0,0,0,"-48,022"
683,4976,佳凌            ,"88,000","141,000","-53,000",0,0,0,0,0,0,"4,944","6,000","1,056","4,944",0,0,0,"-48,056"
684,8926,台汽電          ,"534,000","576,000","-42,000",0,0,0,0,"9,000","-9,000","2,230","10,382","8,152","2,230",0,0,0,"-48,770"
685,8104,錸寶            ,"7,000","56,000","-49,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-49,000"
686,3592,瑞鼎            ,"82,000","131,000","-49,000",0,0,0,0,0,0,-716,"3,000","2,716",284,0,"1,000","-1,000","-49,716"
687,00668,國泰美國道瓊    ,0,0,0,0,0,0,0,0,0,"-49,880",0,0,0,"59,000","108,880","-49,880","-49,880"
688,3043,科風            ,"49,000","102,000","-53,000",0,0,0,0,0,0,"3,070","3,070",0,"3,070",0,0,0,"-49,930"
689,2444,兆勁            ,"1,000","51,000","-50,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-50,000"
690,1539,巨庭            ,"10,000","60,000","-50,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-50,000"
691,2855,統一證          ,"102,000","153,000","-51,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-51,000"
692,2207,和泰車          ,"177,000","242,700","-65,700",0,0,0,0,0,0,"14,555","14,000",0,"14,000","2,000","1,445",555,"-51,145"
693,3312,弘憶股          ,"51,000","102,000","-51,000",0,0,0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-52,000"
694,3049,和鑫            ,"165,000","218,000","-53,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-53,000"
695,2612,中航            ,"8,000","63,000","-55,000",0,0,0,0,0,0,"2,000","2,000",0,"2,000",0,0,0,"-53,000"
696,3338,泰碩            ,"948,000","1,000,000","-52,000",0,0,0,0,"1,000","-1,000",-960,"1,001","1,961",-960,0,0,0,"-53,960"
697,1417,嘉裕            ,"33,000","86,000","-53,000",0,0,0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-54,000"
698,00910,第一金太空衛星  ,0,0,0,0,0,0,0,0,0,"-55,061",0,0,0,"2,000","57,061","-55,061","-55,061"
699,5234,達興材料        ,"67,000","121,000","-54,000",0,0,0,0,"2,000","-2,000",0,0,0,0,0,0,0,"-56,000"
700,1231,聯華食          ,"3,000","56,000","-53,000",0,0,0,0,0,0,"-3,011",0,"3,011","-3,011",0,0,0,"-56,011"
701,2536,宏普            ,"9,000","57,000","-48,000",0,0,0,0,0,0,"-9,000",0,"9,000","-9,000",0,0,0,"-57,000"
702,6177,達麗            ,"32,000","86,000","-54,000",0,0,0,0,0,0,"-3,000",0,"3,000","-3,000",0,0,0,"-57,000"
703,00710B,復華彭博非投等債,0,0,0,0,0,0,0,0,0,"-57,000",0,0,0,"100,000","157,000","-57,000","-57,000"
704,3030,德律            ,"48,000","103,000","-55,000",0,0,0,0,"1,640","-1,640",-651,0,651,-651,0,0,0,"-57,291"
705,2373,震旦行          ,"7,000","63,900","-56,900",0,0,0,0,0,0,"-1,000",0,0,0,0,"1,000","-1,000","-57,900"
706,2467,志聖            ,"41,000","99,000","-58,000",0,0,0,0,0,0,4,4,0,4,0,0,0,"-57,996"
707,1437,勤益控          ,"12,000","70,000","-58,000",0,0,0,0,0,0,0,0,0,0,"19,000","19,000",0,"-58,000"
708,2431,聯昌            ,"20,000","78,000","-58,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-58,000"
709,00661,元大日經225     ,0,0,0,0,0,0,0,0,0,"-58,372",0,0,0,729,"59,101","-58,372","-58,372"
710,2546,根基            ,"32,000","92,000","-60,000",0,0,0,0,0,0,"1,000","1,000",0,"1,000","18,000","18,000",0,"-59,000"
711,1234,黑松            ,"3,000","63,000","-60,000",0,0,0,0,0,0,599,"1,000",0,"1,000",0,401,-401,"-59,401"
712,2836,高雄銀          ,"19,000","81,000","-62,000",0,0,0,0,0,0,"2,000","3,000","1,000","2,000",0,0,0,"-60,000"
713,2369,菱生            ,"49,000","109,000","-60,000",0,0,0,0,0,0,-1,0,1,-1,0,0,0,"-60,001"
714,1773,勝一            ,"22,695","83,000","-60,305",0,0,0,0,0,0,-257,0,257,-257,0,0,0,"-60,562"
715,1540,喬福            ,0,"61,000","-61,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-61,000"
716,2106,建大            ,"95,000","32,000","63,000",0,0,0,0,"124,000","-124,000",-67,0,67,-67,0,0,0,"-61,067"
717,6277,宏正            ,"7,013","68,000","-60,987",0,0,0,0,"1,000","-1,000",699,"1,000",301,699,0,0,0,"-61,288"
718,00653L,富邦印度正2     ,"17,000","30,000","-13,000",0,0,0,0,0,0,"-49,575","151,000","1,000","150,000","57,064","256,639","-199,575","-62,575"
719,6205,詮欣            ,"377,000","448,000","-71,000",0,0,0,0,0,0,"7,000","7,000",0,"7,000",0,0,0,"-64,000"
720,2025,千興            ,"20,000","85,000","-65,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-65,000"
721,1909,榮成            ,"298,000","346,000","-48,000",0,0,0,0,"1,000","-1,000","-16,000",0,"16,000","-16,000",0,0,0,"-65,000"
722,1218,泰山            ,"173,000","243,000","-70,000",0,0,0,0,"3,000","-3,000","8,000",0,0,0,"10,000","2,000","8,000","-65,000"
723,5521,工信            ,"37,000","102,000","-65,000",0,0,0,0,0,0,-151,0,151,-151,0,0,0,"-65,151"
724,9938,百和            ,"29,020","77,858","-48,838",0,0,0,0,0,0,"-17,000",0,"16,000","-16,000",0,"1,000","-1,000","-65,838"
725,5269,祥碩            ,"251,500","273,454","-21,954",0,0,0,"33,000","57,126","-24,126","-19,792","8,000","27,083","-19,083","3,448","4,157",-709,"-65,872"
726,00906,大華元宇宙科技50,0,0,0,0,0,0,0,0,0,"-66,000",0,0,0,"56,000","122,000","-66,000","-66,000"
727,2836A,高雄銀甲特      ,0,0,0,0,0,0,0,0,0,"-66,000",0,"66,000","-66,000",0,0,0,"-66,000"
728,2505,國揚            ,"25,000","87,000","-62,000",0,0,0,0,0,0,"-4,000",0,"4,000","-4,000",0,0,0,"-66,000"
729,2535,達欣工          ,"28,000","95,000","-67,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-67,000"
730,5607,遠雄港          ,"123,000","207,000","-84,000",0,0,0,0,0,0,"17,000","30,000","13,000","17,000",0,0,0,"-67,000"
731,6491,晶碩            ,"97,000","173,000","-76,000",0,0,0,0,0,0,"8,736","10,000",0,"10,000","3,000","4,264","-1,264","-67,264"
732,2852,第一保          ,0,"68,000","-68,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-68,000"
733,0055,元大MSCI金融    ,0,"12,000","-12,000",0,0,0,0,0,0,"-58,294",0,0,0,"25,000","83,294","-58,294","-70,294"
734,5907,大洋-KY         ,0,"73,000","-73,000",0,0,0,0,0,0,"2,000","2,000",0,"2,000",0,0,0,"-71,000"
735,4739,康普            ,"25,000","95,000","-70,000",0,0,0,0,"1,000","-1,000","-1,000",0,"1,000","-1,000",0,0,0,"-72,000"
736,6754,匯僑設計        ,"33,000","106,000","-73,000",0,0,0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"-72,000"
737,3041,揚智            ,"647,000","719,758","-72,758",0,0,0,0,0,0,0,"8,000","8,000",0,0,0,0,"-72,758"
738,6215,和椿            ,"35,000","110,000","-75,000",0,0,0,0,0,0,"2,000","2,000",0,"2,000",0,0,0,"-73,000"
739,2850,新產            ,"8,000","81,000","-73,000",0,0,0,0,"2,000","-2,000",0,0,0,0,"13,000","13,000",0,"-75,000"
740,2062,橋椿            ,"1,000","76,000","-75,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-75,000"
741,1455,集盛            ,"70,000","140,000","-70,000",0,0,0,0,0,0,"-5,650",0,"5,650","-5,650",0,0,0,"-75,650"
742,2530,華建            ,"190,000","267,000","-77,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-77,000"
743,3447,展達            ,"5,000","82,000","-77,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-77,000"
744,2365,昆盈            ,"164,000","243,000","-79,000",0,0,0,0,0,0,"1,000","5,000","4,000","1,000",0,0,0,"-78,000"
745,2450,神腦            ,"10,000","123,000","-113,000",0,0,0,0,0,0,"34,839","35,000",161,"34,839","39,000","39,000",0,"-78,161"
746,1721,三晃            ,"134,000","212,200","-78,200",0,0,0,0,0,0,0,0,0,0,0,0,0,"-78,200"
747,9802,鈺齊-KY         ,"568,000","666,000","-98,000",0,0,0,"148,000","1,000","147,000","-128,004",0,"5,004","-5,004","10,000","133,000","-123,000","-79,004"
748,6782,視陽            ,"80,000","77,000","3,000",0,0,0,0,"81,000","-81,000","-1,226",0,0,0,0,"1,226","-1,226","-79,226"
749,2497,怡利電          ,"64,000","146,000","-82,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-82,000"
750,3432,台端            ,"2,000","84,000","-82,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-82,000"
751,4426,利勤            ,"8,000","91,000","-83,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-83,000"
752,3532,台勝科          ,"62,000","132,000","-70,000",0,0,0,"7,000","2,000","5,000","-18,531",0,"12,000","-12,000","1,000","7,531","-6,531","-83,531"
753,1447,力鵬            ,"143,000","227,000","-84,000",0,0,0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-85,000"
754,3416,融程電          ,"79,120","159,800","-80,680",0,0,0,0,0,0,"-5,101","4,050","9,000","-4,950","4,042","4,193",-151,"-85,781"
755,4106,雃博            ,"6,000","92,000","-86,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-86,000"
756,5471,松翰            ,"8,000","93,000","-85,000",0,0,0,0,0,0,"-1,468",0,"1,001","-1,001",0,467,-467,"-86,468"
757,6226,光鼎            ,"59,000","144,000","-85,000",0,0,0,0,0,0,"-3,000",0,"3,000","-3,000",0,0,0,"-88,000"
758,5203,訊連            ,"25,000","113,000","-88,000",0,0,0,0,0,0,-190,0,190,-190,0,0,0,"-88,190"
759,4133,亞諾法          ,"3,000","82,000","-79,000",0,0,0,0,0,0,"-10,000",0,"10,000","-10,000",0,0,0,"-89,000"
760,2405,輔信            ,"45,000","134,000","-89,000",0,0,0,0,0,0,-290,0,290,-290,0,0,0,"-89,290"
761,6670,復盛應用        ,"7,000","96,600","-89,600",0,0,0,0,"1,000","-1,000",424,"1,000",576,424,0,0,0,"-90,176"
762,1515,力山            ,"19,000","114,000","-95,000",0,0,0,0,0,0,"4,629","5,000",371,"4,629",0,0,0,"-90,371"
763,00647L,元大S&P500正2   ,"15,000","5,000","10,000",0,0,0,0,0,0,"-101,521",0,0,0,"141,000","242,521","-101,521","-91,521"
764,2905,三商            ,"6,000","98,000","-92,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-92,000"
765,6152,百一            ,"2,000","91,000","-89,000",0,0,0,0,0,0,"-5,000",0,"5,000","-5,000",0,0,0,"-94,000"
766,2362,藍天            ,"142,000","242,000","-100,000",0,0,0,0,0,0,"4,000","5,000","1,000","4,000",0,0,0,"-96,000"
767,4961,天鈺            ,"276,000","379,000","-103,000",0,0,0,0,"9,000","-9,000","13,910",0,0,0,"24,018","10,108","13,910","-98,090"
768,4142,國光生          ,"110,000","203,000","-93,000",0,0,0,0,"3,000","-3,000","-2,871","1,000","3,871","-2,871",0,0,0,"-98,871"
769,6625,必應            ,"171,000","273,000","-102,000",0,0,0,0,0,0,"3,000","3,000",0,"3,000",0,0,0,"-99,000"
770,2428,興勤            ,"181,000","77,000","104,000",0,0,0,0,"210,000","-210,000","6,970",0,0,0,"8,000","1,030","6,970","-99,030"
771,1762,中化生          ,"341,000","434,000","-93,000",0,0,0,0,0,0,"-6,480",0,"6,480","-6,480",0,0,0,"-99,480"
772,2542,興富發          ,"1,124,000","953,991","170,009",0,0,0,0,"1,000","-1,000","-268,603","6,000","76,603","-70,603",0,"198,000","-198,000","-99,594"
773,8105,凌巨            ,"116,000","250,000","-134,000",0,0,0,0,0,0,"34,000","34,000",0,"34,000",0,0,0,"-100,000"
774,00851,台新全球AI      ,0,0,0,0,0,0,0,0,0,"-100,000",0,0,0,"15,000","115,000","-100,000","-100,000"
775,1103,嘉泥            ,"4,000","106,000","-102,000",0,0,0,0,0,0,615,"1,000",385,615,0,0,0,"-101,385"
776,1604,聲寶            ,"6,000","108,000","-102,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-102,000"
777,2375,凱美            ,"36,000","139,000","-103,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-103,000"
778,9934,成霖            ,"11,000","115,000","-104,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-104,000"
779,2476,鉅祥            ,"51,000","157,000","-106,000",0,0,0,0,"3,000","-3,000","4,857","5,000",143,"4,857",0,0,0,"-104,143"
780,9941A,裕融甲特        ,0,0,0,0,0,0,0,0,0,"-106,000",0,"106,000","-106,000",0,0,0,"-106,000"
781,00920,富邦ESG綠色電力 ,"5,000","216,000","-211,000",0,0,0,0,0,0,"102,771",0,0,0,"304,000","201,229","102,771","-108,229"
782,1707,葡萄王          ,"11,000","118,000","-107,000",0,0,0,0,"1,000","-1,000","-1,238",0,0,0,0,"1,238","-1,238","-109,238"
783,1342,八貫            ,"38,000","146,900","-108,900",0,0,0,0,0,0,-503,0,0,0,"4,000","4,503",-503,"-109,403"
784,2314,台揚            ,"35,000","146,000","-111,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-111,000"
785,2108,南帝            ,"96,600","199,000","-102,400",0,0,0,0,"2,000","-2,000","-6,681",0,0,0,0,"6,681","-6,681","-111,081"
786,3016,嘉晶            ,"27,000","140,000","-113,000",0,0,0,0,0,0,"1,731","1,000","1,269",-269,"5,000","3,000","2,000","-111,269"
787,00646,元大S&P500      ,50,"2,000","-1,950",0,0,0,0,0,0,"-109,991",0,0,0,"23,000","132,991","-109,991","-111,941"
788,1720,生達            ,"303,000","423,000","-120,000",0,0,0,0,"1,000","-1,000","7,838","3,000","2,156",844,"10,000","3,006","6,994","-113,162"
789,3712,永崴投控        ,"146,000","258,000","-112,000",0,0,0,0,"3,000","-3,000",923,0,0,0,"1,000",77,923,"-114,077"
790,1732,毛寶            ,"29,000","142,000","-113,000",0,0,0,0,0,0,"-2,000",0,"2,000","-2,000",0,0,0,"-115,000"
791,4566,時碩工業        ,"127,000","242,000","-115,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-115,000"
792,2031,新光鋼          ,"1,019,000","1,158,000","-139,000",0,0,0,0,"60,000","-60,000","82,000","142,000","10,000","132,000","6,000","56,000","-50,000","-117,000"
793,9910,豐泰            ,"147,000","447,000","-300,000",0,0,0,"155,000","5,000","150,000","32,810","37,000","2,000","35,000",0,"2,190","-2,190","-117,190"
794,9921,巨大            ,"410,000","501,700","-91,700",0,0,0,0,0,0,"-26,388","2,012","4,000","-1,988","1,000","25,400","-24,400","-118,088"
795,3702A,大聯大甲特      ,0,0,0,0,0,0,"20,000",0,"20,000","-139,000",0,"139,000","-139,000",0,0,0,"-119,000"
796,3652,精聯            ,"40,000","162,000","-122,000",0,0,0,0,0,0,"2,000","2,000",0,"2,000",0,0,0,"-120,000"
797,1201,味全            ,"21,000","141,000","-120,000",0,0,0,0,0,0,-401,"1,000","1,401",-401,0,0,0,"-120,401"
798,3058,立德            ,"252,000","324,000","-72,000",0,0,0,0,0,0,"-50,000",0,"50,000","-50,000",0,0,0,"-122,000"
799,8271,宇瞻            ,"74,000","196,000","-122,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-122,000"
800,2501,國建            ,"17,068","141,000","-123,932",0,0,0,0,0,0,538,"1,000",462,538,0,0,0,"-123,394"
801,2484,希華            ,"162,000","286,000","-124,000",0,0,0,0,0,0,-842,0,842,-842,0,0,0,"-124,842"
802,2379,瑞昱            ,"1,070,356","1,249,000","-178,644",0,0,0,"230,000","203,000","27,000","24,572","68,100","11,785","56,315","3,000","34,743","-31,743","-127,072"
803,2520,冠德            ,"11,000","142,249","-131,249",0,0,0,0,0,0,"3,971","4,000",29,"3,971",0,0,0,"-127,278"
804,3011,今皓            ,"86,000","215,000","-129,000",0,0,0,0,"2,000","-2,000",0,0,0,0,0,0,0,"-131,000"
805,3036A,文曄甲特        ,0,0,0,0,0,0,0,0,0,"-132,000",0,"132,000","-132,000",0,0,0,"-132,000"
806,6533,晶心科          ,"1,019,000","1,168,000","-149,000",0,0,0,0,0,0,"11,740","8,187","5,447","2,740","32,000","23,000","9,000","-137,260"
807,006206,元大上證50      ,0,"5,000","-5,000",0,0,0,0,0,0,"-132,627","5,000",0,"5,000","184,015","321,642","-137,627","-137,627"
808,5534,長虹            ,"10,000","149,000","-139,000",0,0,0,0,0,0,868,"2,000","1,132",868,0,0,0,"-138,132"
809,6605,帝寶            ,"18,000","180,000","-162,000",0,0,0,0,"2,000","-2,000","23,999",0,"1,001","-1,001","33,000","8,000","25,000","-140,001"
810,1313,聯成            ,"171,000","311,000","-140,000",0,0,0,0,"1,000","-1,000",0,0,0,0,0,0,0,"-141,000"
811,1533,車王電          ,"35,000","164,000","-129,000",0,0,0,0,0,0,"-12,000","5,000","17,000","-12,000",0,0,0,"-141,000"
812,6257,矽格            ,"89,200","239,000","-149,800",0,0,0,0,"4,000","-4,000","12,765","21,000","2,235","18,765",0,"6,000","-6,000","-141,035"
813,1733,五鼎            ,"4,000","143,000","-139,000",0,0,0,0,0,0,"-3,000","2,000","5,000","-3,000",0,0,0,"-142,000"
814,5519,隆大            ,"5,000","142,000","-137,000",0,0,0,0,0,0,"-7,441",0,"7,441","-7,441",0,0,0,"-144,441"
815,1532,勤美            ,"29,000","215,000","-186,000",0,0,0,"50,000","11,000","39,000","-1,001",0,"1,001","-1,001",0,0,0,"-148,001"
816,4104,佳醫            ,"36,000","184,000","-148,000",0,0,0,0,"1,000","-1,000",972,"8,000","7,028",972,0,0,0,"-148,028"
817,6416,瑞祺電通        ,"55,000","242,000","-187,000",0,0,0,0,"1,000","-1,000","32,000","38,000","6,000","32,000",0,0,0,"-156,000"
818,4119,旭富            ,"17,000","174,000","-157,000",0,0,0,0,0,0,-6,"2,000","2,006",-6,0,0,0,"-157,006"
819,00738U,期元大道瓊白銀  ,"25,000","91,000","-66,000",0,0,0,0,0,0,"-93,050",0,0,0,"191,000","284,050","-93,050","-159,050"
820,3694,海華            ,"76,041","235,000","-158,959",0,0,0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-159,959"
821,1219,福壽            ,"13,000","173,000","-160,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-160,000"
822,1440,南紡            ,"28,000","186,000","-158,000",0,0,0,0,"1,000","-1,000","-2,443",0,"2,443","-2,443",0,0,0,"-161,443"
823,1714,和桐            ,"218,000","380,000","-162,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-162,000"
824,3356,奇偶            ,"115,000","280,000","-165,000",0,0,0,0,0,0,"3,000","3,000",0,"3,000",0,0,0,"-162,000"
825,2413,環科            ,"380,000","545,000","-165,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-165,000"
826,2406,國碩            ,"76,000","244,000","-168,000",0,0,0,0,0,0,780,"5,000","4,220",780,0,0,0,"-167,220"
827,0061,元大寶滬深      ,0,0,0,0,0,0,0,0,0,"-168,120",0,0,0,792,"168,912","-168,120","-168,120"
828,2357,華碩            ,"1,250,005","1,682,700","-432,695",0,0,0,"361,000","3,000","358,000","-93,440","10,360","12,000","-1,640","33,200","125,000","-91,800","-168,135"
829,3705,永信            ,"104,000","257,000","-153,000",0,0,0,0,0,0,"-15,223",0,"15,187","-15,187",0,36,-36,"-168,223"
830,1325,恆大            ,"227,000","395,000","-168,000",0,0,0,0,0,0,"-2,000",0,"2,000","-2,000",0,0,0,"-170,000"
831,00674R,期元大S&P黃金反1,0,0,0,0,0,0,0,0,0,"-170,000",0,0,0,"250,000","420,000","-170,000","-170,000"
832,00638R,元大滬深300反1  ,"9,000",0,"9,000",0,0,0,0,0,0,"-180,000",0,"316,000","-316,000","567,000","431,000","136,000","-171,000"
833,3024,憶聲            ,"123,000","294,000","-171,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-171,000"
834,1303,南亞            ,"3,203,000","4,006,100","-803,100",0,0,0,"838,000","43,000","795,000","-163,000","1,000","33,000","-32,000","17,000","148,000","-131,000","-171,100"
835,2352,佳世達          ,"1,775,030","2,137,000","-361,970",0,0,0,"115,000","11,000","104,000","80,863","183,000","90,913","92,087","40,276","51,500","-11,224","-177,107"
836,3003,健和興          ,"503,000","683,000","-180,000",0,0,0,0,0,0,"2,643","6,000","7,357","-1,357","6,000","2,000","4,000","-177,357"
837,3149,正達            ,"21,000","198,000","-177,000",0,0,0,0,0,0,"-5,000",0,"5,000","-5,000",0,0,0,"-182,000"
838,2547,日勝生          ,"44,000","230,000","-186,000",0,0,0,0,0,0,"2,000","4,000","2,000","2,000",0,0,0,"-184,000"
839,1471,首利            ,"17,000","201,000","-184,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-184,000"
840,1708,東鹼            ,"118,200","302,000","-183,800",0,0,0,0,0,0,-599,"4,000","3,599",401,0,"1,000","-1,000","-184,399"
841,1536,和大            ,"132,000","314,000","-182,000",0,0,0,0,0,0,"-5,622","2,000","1,622",378,0,"6,000","-6,000","-187,622"
842,2929,淘帝-KY         ,"2,000","190,000","-188,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-188,000"
843,6213,聯茂            ,"592,000","780,000","-188,000",0,0,0,0,0,0,"-1,094","10,000","8,094","1,906","1,000","4,000","-3,000","-189,094"
844,8454,富邦媒          ,"155,001","210,375","-55,374",0,0,0,0,"131,000","-131,000","-6,548","22,000","27,105","-5,105","1,157","2,600","-1,443","-192,922"
845,2342,茂矽            ,"390,000","578,000","-188,000",0,0,0,0,"2,000","-2,000","-3,000",0,"3,000","-3,000",0,0,0,"-193,000"
846,6477,安集            ,"95,000","289,000","-194,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-194,000"
847,4190,佐登-KY         ,"17,000","211,000","-194,000",0,0,0,0,0,0,-523,0,523,-523,0,0,0,"-194,523"
848,910861,神州-DR         ,0,"196,000","-196,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-196,000"
849,1786,科妍            ,"20,000","217,000","-197,000",0,0,0,0,0,0,358,"2,000","1,642",358,0,0,0,"-196,642"
850,5522,遠雄            ,"188,018","292,000","-103,982",0,0,0,0,0,0,"-95,696",0,696,-696,0,"95,000","-95,000","-199,678"
851,9955,佳龍            ,"13,000","213,000","-200,000",0,0,0,0,0,0,"-3,000",0,"3,000","-3,000",0,0,0,"-203,000"
852,4763,材料-KY         ,"600,161","812,429","-212,268",0,0,0,0,0,0,"8,970","37,000","29,030","7,970","13,000","12,000","1,000","-203,298"
853,2351,順德            ,"690,000","682,000","8,000",0,0,0,0,"175,000","-175,000","-36,905","1,000","5,000","-4,000","5,301","38,206","-32,905","-203,905"
854,1702,南僑            ,"17,000","277,000","-260,000",0,0,0,0,0,0,"56,000","56,000",0,"56,000",0,0,0,"-204,000"
855,2702,華園            ,"444,000","652,000","-208,000",0,0,0,0,0,0,"4,000","5,000","1,000","4,000",0,0,0,"-204,000"
856,1229,聯華            ,"131,000","332,000","-201,000",0,0,0,0,"5,000","-5,000",377,"9,000","8,412",588,"3,000","3,211",-211,"-205,623"
857,6776,展碁國際        ,"13,000","221,000","-208,000",0,0,0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"-207,000"
858,6789,采鈺            ,"238,000","443,000","-205,000",0,0,0,0,0,0,"-2,208",0,0,0,"7,000","9,208","-2,208","-207,208"
859,8112,至上            ,"145,000","352,000","-207,000",0,0,0,0,0,0,-577,0,577,-577,0,0,0,"-207,577"
860,8464,億豐            ,"231,000","386,053","-155,053",0,0,0,"10,000","62,000","-52,000","-1,000",0,"1,000","-1,000",0,0,0,"-208,053"
861,2363,矽統            ,"36,000","256,000","-220,000",0,0,0,0,"1,000","-1,000","11,000","12,000","1,000","11,000",0,0,0,"-210,000"
862,2883B,開發金乙特      ,0,"57,000","-57,000",0,0,0,0,0,0,"-153,000","44,000","197,000","-153,000",0,0,0,"-210,000"
863,3380,明泰            ,"624,000","839,808","-215,808",0,0,0,0,0,0,"4,551","20,000","16,449","3,551","2,000","1,000","1,000","-211,257"
864,1434,福懋            ,"105,000","316,000","-211,000",0,0,0,0,"1,000","-1,000",54,"1,000",946,54,0,0,0,"-211,946"
865,6214,精誠            ,"121,000","342,000","-221,000",0,0,0,0,0,0,"8,000","8,000",0,"8,000",0,0,0,"-213,000"
866,1598,岱宇            ,"13,000","226,000","-213,000",0,0,0,0,0,0,-180,"2,000","2,180",-180,0,0,0,"-213,180"
867,2007,燁興            ,"17,000","235,000","-218,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-218,000"
868,2534,宏盛            ,"57,000","275,000","-218,000",0,0,0,0,"3,000","-3,000",0,0,0,0,0,0,0,"-221,000"
869,6719,力智            ,"260,000","475,000","-215,000",0,0,0,0,0,0,"-7,637","1,000","2,637","-1,637","13,000","19,000","-6,000","-222,637"
870,4155,訊映            ,"43,000","265,000","-222,000",0,0,0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-223,000"
871,00898,國泰基因免疫革命,"8,000","107,000","-99,000",0,0,0,0,0,0,"-125,795",0,0,0,0,"125,795","-125,795","-224,795"
872,1416,廣豐            ,"122,000","311,000","-189,000",0,0,0,0,0,0,"-36,000",0,"36,000","-36,000",0,0,0,"-225,000"
873,2636,台驊投控        ,"78,000","306,000","-228,000",0,0,0,0,"1,000","-1,000","2,000",0,0,0,"2,000",0,"2,000","-227,000"
874,6142,友勁            ,"2,000","253,000","-251,000",0,0,0,0,0,0,"24,000","24,000",0,"24,000",0,0,0,"-227,000"
875,00670L,富邦NASDAQ正2   ,0,"11,000","-11,000",0,0,0,0,0,0,"-221,070",0,0,0,"282,067","503,137","-221,070","-232,070"
876,1467,南緯            ,"1,000","235,000","-234,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-234,000"
877,4968,立積            ,"631,000","737,000","-106,000",0,0,0,0,"97,000","-97,000","-31,578",0,"2,161","-2,161","15,000","44,417","-29,417","-234,578"
878,2882A,國泰特          ,0,0,0,0,0,0,0,0,0,"-236,000","10,000","246,000","-236,000",0,0,0,"-236,000"
879,6456,GIS-KY          ,"260,000","486,000","-226,000",0,0,0,0,0,0,"-11,040",0,0,0,0,"11,040","-11,040","-237,040"
880,1210,大成            ,"249,184","700,000","-450,816",0,0,0,0,0,0,"211,000","211,000",0,"211,000",0,0,0,"-239,816"
881,1529,樂事綠能        ,"398,000","639,000","-241,000",0,0,0,0,"2,000","-2,000","3,173","3,173",0,"3,173",0,0,0,"-239,827"
882,2419,仲琦            ,"97,000","363,000","-266,000",0,0,0,0,0,0,"26,000","26,000",0,"26,000",0,0,0,"-240,000"
