,證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
876,2413,環科            ,"127,000","158,000","-31,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-31,000"
877,2888A,新光金甲特      ,0,0,0,0,0,0,0,0,0,"-32,000",0,"32,000","-32,000",0,0,0,"-32,000"
878,2493,揚博            ,"45,000","70,000","-25,000",0,0,0,0,0,0,"-7,000",0,"7,000","-7,000",0,0,0,"-32,000"
879,910322,康師傅-DR       ,0,"32,000","-32,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-32,000"
880,6854,錼創科技-KY創   ,"9,000","41,000","-32,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-32,000"
881,2488,漢平            ,"1,000","18,000","-17,000",0,0,0,0,0,0,"-15,000",0,"15,000","-15,000",0,0,0,"-32,000"
882,00674R,期元大S&P黃金反1,0,0,0,0,0,0,0,0,0,"-33,000",0,0,0,"112,000","145,000","-33,000","-33,000"
883,2364,倫飛            ,"6,000","39,000","-33,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-33,000"
884,00635U,期元大S&P黃金   ,0,"5,000","-5,000",0,0,0,0,0,0,"-29,000",0,0,0,"11,000","40,000","-29,000","-34,000"
885,2888,新光金          ,"26,340,758","37,206,734","-10,865,976",0,0,0,0,"82,425","-82,425","10,914,122","269,226","846,346","-577,120","12,119,242","628,000","11,491,242","-34,279"
886,006206,元大上證50      ,0,"5,000","-5,000",0,0,0,0,0,0,"-29,363",0,0,0,"12,652","42,015","-29,363","-34,363"
887,8104,錸寶            ,"37,000","73,000","-36,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-36,000"
888,5533,皇鼎            ,"13,000","50,000","-37,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-37,000"
889,2881B,富邦金乙特      ,0,0,0,0,0,0,0,0,0,"-37,000","21,000","58,000","-37,000",0,0,0,"-37,000"
890,4572,駐龍            ,"165,000","182,000","-17,000",0,0,0,"15,000","47,000","-32,000","11,903","25,000","13,097","11,903",0,0,0,"-37,097"
891,1527,鑽全            ,"9,000","48,000","-39,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-39,000"
892,2338,光罩            ,"400,000","448,394","-48,394",0,0,0,0,0,0,"8,998","2,000",0,"2,000","20,000","13,002","6,998","-39,396"
893,00738U,期元大道瓊白銀  ,"20,000","4,000","16,000",0,0,0,0,0,0,"-56,000",0,0,0,"30,000","86,000","-56,000","-40,000"
894,3036A,文曄甲特        ,0,0,0,0,0,0,0,0,0,"-40,000",0,"40,000","-40,000",0,0,0,"-40,000"
895,2460,建通            ,"115,000","156,000","-41,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-41,000"
896,4566,時碩工業        ,"27,000","69,000","-42,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-42,000"
897,3679,新至陞          ,"9,000","51,000","-42,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-42,000"
898,2049,上銀            ,"249,700","146,014","103,686",0,0,0,0,"138,921","-138,921","-7,495","10,364",0,"10,364",194,"18,053","-17,859","-42,730"
899,3702,大聯大          ,"1,226,314","1,431,000","-204,686",0,0,0,"71,000","17,000","54,000","107,000","148,000","17,000","131,000","2,000","26,000","-24,000","-43,686"
900,5306,桂盟            ,"23,057","65,000","-41,943",0,0,0,0,0,0,"-1,923","3,077","5,000","-1,923",0,0,0,"-43,866"
901,1535,中宇            ,"25,000","15,000","10,000",0,0,0,0,"45,000","-45,000","-8,987",13,"9,000","-8,987",0,0,0,"-43,987"
902,2034,允強            ,"116,000","162,000","-46,000",0,0,0,0,0,0,"2,000","2,000",0,"2,000",0,0,0,"-44,000"
903,1711,永光            ,"610,000","656,100","-46,100",0,0,0,0,0,0,"1,000",0,0,0,"1,000",0,"1,000","-45,100"
904,1810,和成            ,"1,052,000","1,096,000","-44,000",0,0,0,0,0,0,"-3,000","1,000","4,000","-3,000",0,0,0,"-47,000"
905,1590,亞德客-KY       ,"268,391","247,744","20,647",0,0,0,0,"68,541","-68,541",859,"3,000","2,000","1,000","1,076","1,217",-141,"-47,035"
906,2059,川湖            ,"152,960","96,000","56,960",0,0,0,0,"100,000","-100,000","-5,148","2,000","10,000","-8,000","6,852","4,000","2,852","-48,188"
907,0055,元大MSCI金融    ,"5,000","51,000","-46,000",0,0,0,0,0,0,"-2,523",0,0,0,"18,477","21,000","-2,523","-48,523"
908,2546,根基            ,"39,000","85,000","-46,000",0,0,0,0,0,0,"-4,873","2,000","10,000","-8,000","6,000","2,873","3,127","-50,873"
909,8249,菱光            ,"15,000","30,000","-15,000",0,0,0,0,0,0,"-38,038",0,"38,038","-38,038",0,0,0,"-53,038"
910,00739,元大MSCI A股    ,"8,000","1,000","7,000",0,0,0,0,0,0,"-60,470",0,0,0,"49,108","109,578","-60,470","-53,470"
911,6205,詮欣            ,"85,000","139,000","-54,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-54,000"
912,2392,正崴            ,"115,000","180,000","-65,000",0,0,0,0,440,-440,"11,000","2,000",0,"2,000","9,000",0,"9,000","-54,440"
913,2453,凌群            ,"520,000","574,000","-54,000",0,0,0,0,0,0,"-1,502",0,"1,502","-1,502",0,0,0,"-55,502"
914,3055,蔚華科          ,"358,000","415,000","-57,000",0,0,0,0,0,0,"-2,000","5,000","7,000","-2,000",0,0,0,"-59,000"
915,3305,昇貿            ,"177,000","235,000","-58,000",0,0,0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-59,000"
916,2428,興勤            ,"352,000","182,000","170,000",0,0,0,0,"188,000","-188,000","-41,773","5,000","41,773","-36,773",0,"5,000","-5,000","-59,773"
917,6668,中揚光          ,"45,000","103,000","-58,000",0,0,0,0,0,0,"-2,000",0,"2,000","-2,000",0,0,0,"-60,000"
918,6409,旭隼            ,"292,438","353,126","-60,688",0,0,0,0,400,-400,"1,050","1,040",345,695,355,0,355,"-60,038"
919,1718,中纖            ,"752,000","794,000","-42,000",0,0,0,0,0,0,"-18,885","7,115","26,000","-18,885",0,0,0,"-60,885"
920,5519,隆大            ,"7,000","68,000","-61,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-61,000"
921,1737,臺鹽            ,"11,000","74,000","-63,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-63,000"
922,3023,信邦            ,"145,008","171,000","-25,992",0,0,0,0,"43,153","-43,153","4,640","3,000",60,"2,940","2,000",300,"1,700","-64,505"
923,6753,龍德造船        ,"49,000","135,000","-86,000",0,0,0,0,0,0,"20,938","21,000",0,"21,000",0,62,-62,"-65,062"
924,1702,南僑            ,"58,000","129,000","-71,000",0,0,0,0,0,0,"5,752","18,000","12,248","5,752",0,0,0,"-65,248"
925,2882B,國泰金乙特      ,0,0,0,0,0,0,0,0,0,"-69,000","3,000","72,000","-69,000",0,0,0,"-69,000"
926,1589,永冠-KY         ,"929,000","423,000","506,000",0,0,0,0,"580,000","-580,000","4,310","3,135","2,263",872,"9,000","5,562","3,438","-69,690"
927,2458,義隆            ,"209,000","284,000","-75,000",0,0,0,0,"2,000","-2,000","7,216","6,000","8,784","-2,784","10,000",0,"10,000","-69,784"
928,3031,佰鴻            ,"183,000","208,000","-25,000",0,0,0,0,0,0,"-45,049","1,000","46,049","-45,049",0,0,0,"-70,049"
929,3702A,大聯大甲特      ,0,0,0,0,0,0,0,0,0,"-71,000",0,"71,000","-71,000",0,0,0,"-71,000"
930,6605,帝寶            ,"66,000","136,000","-70,000",0,0,0,0,"1,000","-1,000",-273,"1,000",273,727,0,"1,000","-1,000","-71,273"
931,1445,大宇            ,"69,000","165,000","-96,000",0,0,0,0,0,0,"24,000","40,000","16,000","24,000",0,0,0,"-72,000"
932,2239,英利-KY         ,"44,000","111,000","-67,000",0,0,0,0,0,0,"-6,000",0,"6,000","-6,000",0,0,0,"-73,000"
933,3450,聯鈞            ,"59,000","135,000","-76,000",0,0,0,0,0,0,"3,000","3,000",0,"3,000",0,0,0,"-73,000"
934,2482,連宇            ,"535,000","635,000","-100,000",0,0,0,0,0,0,"24,629","63,000","38,371","24,629",0,0,0,"-75,371"
935,2103,台橡            ,"143,000","222,000","-79,000",0,0,0,0,0,0,"2,737","3,000",263,"2,737",0,0,0,"-76,263"
936,9938,百和            ,"32,000","109,028","-77,028",0,0,0,0,0,0,0,"2,000","2,000",0,0,0,0,"-77,028"
937,6491,晶碩            ,"112,000","246,000","-134,000",0,0,0,0,0,0,"56,958","30,000",0,"30,000","32,000","5,042","26,958","-77,042"
938,2029,盛餘            ,"28,425","108,000","-79,575",0,0,0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"-78,575"
939,2905,三商            ,"157,000","235,909","-78,909",0,0,0,0,0,0,0,0,0,0,0,0,0,"-78,909"
940,8039,台虹            ,"48,009","125,000","-76,991",0,0,0,0,0,0,"-3,000","3,000","6,000","-3,000",0,0,0,"-79,991"
941,1101B,台泥乙特        ,0,0,0,0,0,0,0,0,0,"-80,000","2,000","82,000","-80,000",0,0,0,"-80,000"
942,00686R,群益臺灣加權反1 ,0,0,0,0,0,0,0,0,0,"-81,000",0,0,0,"33,000","114,000","-81,000","-81,000"
943,1442,名軒            ,"128,000","221,000","-93,000",0,0,0,0,0,0,"10,689","1,000",311,689,"10,000",0,"10,000","-82,311"
944,2903,遠百            ,"172,000","270,000","-98,000",0,0,0,0,0,0,"15,347","36,347","21,000","15,347",0,0,0,"-82,653"
945,2601,益航            ,"255,000","282,000","-27,000",0,0,0,0,0,0,"-58,000","3,000","16,000","-13,000",0,"45,000","-45,000","-85,000"
946,00657,國泰日經225     ,0,0,0,0,0,0,0,0,0,"-89,314",0,0,0,"273,523","362,837","-89,314","-89,314"
947,5531,鄉林            ,"1,760,000","1,847,000","-87,000",0,0,0,0,0,0,"-3,000",0,"3,000","-3,000",0,0,0,"-90,000"
948,2888B,新光金乙特      ,0,0,0,0,0,0,0,0,0,"-90,000",0,"90,000","-90,000",0,0,0,"-90,000"
949,2450,神腦            ,"20,000","106,000","-86,000",0,0,0,0,0,0,"-8,496","4,504","13,000","-8,496","5,000","5,000",0,"-94,496"
950,6415,矽力*-KY        ,"1,831,454","1,937,782","-106,328",0,0,0,0,"5,311","-5,311","15,305","10,000","11,000","-1,000","18,305","2,000","16,305","-96,334"
951,2850,新產            ,"49,000","151,225","-102,225",0,0,0,0,0,0,"5,000","1,000",0,"1,000","4,000",0,"4,000","-97,225"
952,4915,致伸            ,"577,000","895,406","-318,406",0,0,0,"29,000","2,000","27,000","193,000","223,000",0,"223,000",0,"30,000","-30,000","-98,406"
953,2535,達欣工          ,"70,000","160,000","-90,000",0,0,0,0,0,0,"-12,055","3,000","15,055","-12,055",0,0,0,"-102,055"
954,00926,凱基全球菁英55  ,"3,000",0,"3,000",0,0,0,0,0,0,"-108,958",0,0,0,"758,000","866,958","-108,958","-105,958"
955,2851,中再保          ,"1,108,000","1,220,000","-112,000",0,0,0,0,0,0,"4,004","4,004",0,"4,004",0,0,0,"-107,996"
956,3622,洋華            ,"62,000","199,000","-137,000",0,0,0,0,0,0,"26,193","27,000",807,"26,193",0,0,0,"-110,807"
957,1603,華電            ,"553,000","652,000","-99,000",0,0,0,0,0,0,"-13,000","1,000","14,000","-13,000",0,0,0,"-112,000"
958,00924,復華S&P500成長  ,200,"4,000","-3,800",0,0,0,0,0,0,"-108,601",0,0,0,"165,000","273,601","-108,601","-112,401"
959,4927,泰鼎-KY         ,"329,000","445,000","-116,000",0,0,0,0,0,0,"2,000","2,000",0,"2,000",0,0,0,"-114,000"
960,1560,中砂            ,"402,000","528,000","-126,000",0,0,0,0,0,0,"8,779",0,0,0,"40,000","31,221","8,779","-117,221"
961,3043,科風            ,"24,000","144,000","-120,000",0,0,0,0,0,0,"1,000","2,000","1,000","1,000",0,0,0,"-119,000"
962,6533,晶心科          ,"220,000","337,000","-117,000",0,0,0,"10,000",0,"10,000","-12,394",0,445,-445,165,"12,114","-11,949","-119,394"
963,910861,神州-DR         ,"2,000","125,000","-123,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-123,000"
964,1525,江申            ,"101,000","229,000","-128,000",0,0,0,0,0,0,"4,287","12,289","8,000","4,289",0,2,-2,"-123,713"
965,2468,華經            ,"28,000","155,000","-127,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-127,000"
966,4916,事欣科          ,"404,000","527,000","-123,000",0,0,0,0,0,0,"-5,000",0,"5,000","-5,000",0,0,0,"-128,000"
967,3443,創意            ,"786,231","766,610","19,621",0,0,0,0,"127,067","-127,067","-20,641","27,000","41,000","-14,000","3,302","9,943","-6,641","-128,087"
968,00634R,富邦上証反1     ,0,0,0,0,0,0,0,0,0,"-131,000",0,0,0,"411,000","542,000","-131,000","-131,000"
969,9941A,裕融甲特        ,0,0,0,0,0,0,0,0,0,"-132,000",0,"132,000","-132,000",0,0,0,"-132,000"
970,4306,炎洲            ,"73,000","205,000","-132,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-132,000"
971,2006,東和鋼鐵        ,"429,000","536,492","-107,492",0,0,0,0,"3,000","-3,000","-21,964","12,000",964,"11,036","5,000","38,000","-33,000","-132,456"
972,1524,耿鼎            ,"69,000","202,000","-133,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-133,000"
973,2809,京城銀          ,"818,980","809,000","9,980",0,0,0,0,0,0,"-143,247","26,000","139,647","-113,647",0,"29,600","-29,600","-133,267"
974,5522,遠雄            ,"232,000","381,000","-149,000",0,0,0,0,0,0,"9,759","7,000","2,241","4,759","5,000",0,"5,000","-139,241"
975,2722,夏都            ,"787,000","926,000","-139,000",0,0,0,0,0,0,"-1,000","2,000","3,000","-1,000",0,0,0,"-140,000"
976,2908,特力            ,"50,000","192,000","-142,000",0,0,0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"-141,000"
977,4190,佐登-KY         ,"30,000","173,000","-143,000",0,0,0,0,0,0,62,"1,000",938,62,0,0,0,"-142,938"
978,3701,大眾控          ,"336,000","509,000","-173,000",0,0,0,0,0,0,"25,623","1,623",0,"1,623","31,000","7,000","24,000","-147,377"
979,00638R,元大滬深300反1  ,0,"30,000","-30,000",0,0,0,0,0,0,"-118,000",0,0,0,"35,000","153,000","-118,000","-148,000"
980,5607,遠雄港          ,"147,000","308,000","-161,000",0,0,0,0,0,0,"11,000",0,0,0,"11,000",0,"11,000","-150,000"
981,9955,佳龍            ,"199,000","349,000","-150,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-150,000"
982,00757,統一FANG+       ,"16,000","23,100","-7,100",0,0,0,0,0,0,"-143,606",0,0,0,"159,394","303,000","-143,606","-150,706"
983,9904,寶成            ,"1,553,620","1,698,917","-145,297",0,0,0,0,"32,588","-32,588","24,497","17,000","3,503","13,497","11,000",0,"11,000","-153,388"
984,1568,倉佑            ,"22,000","181,000","-159,000",0,0,0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"-158,000"
985,1227,佳格            ,"205,000","369,000","-164,000",0,0,0,0,0,0,"5,892","6,000","1,108","4,892","1,000",0,"1,000","-158,108"
986,00916,國泰全球品牌50  ,"5,000",0,"5,000",0,0,0,0,0,0,"-164,000",0,0,0,"30,000","194,000","-164,000","-159,000"
987,00643,群益深証中小    ,0,"174,000","-174,000",0,0,0,0,0,0,"14,064",0,0,0,"251,044","236,980","14,064","-159,936"
988,9921,巨大            ,"424,918","584,530","-159,612",0,0,0,0,0,0,"-4,395","2,000",0,"2,000","6,605","13,000","-6,395","-164,007"
989,9910,豐泰            ,"361,862","432,819","-70,957",0,0,0,0,"105,527","-105,527","8,043","4,000",0,"4,000","4,043",0,"4,043","-168,441"
990,1752,南光            ,"179,000","348,000","-169,000",0,0,0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-170,000"
991,6743,安普新          ,"423,000","602,000","-179,000",0,0,0,0,0,0,"8,000","14,000","6,000","8,000",0,0,0,"-171,000"
992,2881A,富邦特          ,0,0,0,0,0,0,0,0,0,"-181,000",0,"181,000","-181,000",0,0,0,"-181,000"
993,6416,瑞祺電通        ,"88,000","34,000","54,000",0,0,0,0,"200,000","-200,000","-43,204","6,475","49,677","-43,202",0,2,-2,"-189,204"
994,1712,興農            ,"82,150","273,000","-190,850",0,0,0,0,"1,000","-1,000","2,404","4,000","1,596","2,404",0,0,0,"-189,446"
995,00852L,國泰美國道瓊正2 ,"259,000",0,"259,000",0,0,0,0,0,0,"-449,000",0,"17,000","-17,000","109,000","541,000","-432,000","-190,000"
996,1795,美時            ,"1,877,000","2,082,000","-205,000",0,0,0,0,"27,000","-27,000","40,510","49,000","94,490","-45,490","97,000","11,000","86,000","-191,490"
997,00651R,復華香港反1     ,"50,000","50,000",0,0,0,0,0,0,0,"-193,000",0,0,0,"592,000","785,000","-193,000","-193,000"
998,6558,興能高          ,"126,000","318,000","-192,000",0,0,0,0,0,0,"-6,791","6,210","13,001","-6,791",0,0,0,"-198,791"
999,5243,乙盛-KY         ,"1,561,000","464,500","1,096,500",0,0,0,0,"1,260,000","-1,260,000","-35,703","12,114","9,000","3,114","8,000","46,817","-38,817","-199,203"
1000,00661,元大日經225     ,0,0,0,0,0,0,0,0,0,"-201,367",0,0,0,"189,285","390,652","-201,367","-201,367"
1001,1733,五鼎            ,"115,000","260,000","-145,000",0,0,0,0,0,0,"-63,000","1,000","64,000","-63,000",0,0,0,"-208,000"
1002,0061,元大寶滬深      ,0,0,0,0,0,0,0,0,0,"-209,714",0,0,0,15,"209,729","-209,714","-209,714"
1003,2887E,台新戊特        ,0,0,0,0,0,0,0,0,0,"-213,000",0,"213,000","-213,000",0,0,0,"-213,000"
1004,3380,明泰            ,"726,000","979,000","-253,000",0,0,0,0,0,0,"36,185","42,226","17,041","25,185","11,000",0,"11,000","-216,815"
1005,3356,奇偶            ,"669,000","896,000","-227,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-227,000"
1006,5225,東科-KY         ,"260,000","426,000","-166,000",0,0,0,0,0,0,"-61,000","4,000","65,000","-61,000",0,0,0,"-227,000"
1007,2359,所羅門          ,"224,000","453,000","-229,000",0,0,0,0,0,0,918,"1,000",82,918,0,0,0,"-228,082"
1008,2880,華南金          ,"4,162,984","4,448,206","-285,222",0,0,0,0,"55,085","-55,085","112,000","53,000",0,"53,000","59,000",0,"59,000","-228,307"
1009,1217,愛之味          ,"16,000","247,000","-231,000",0,0,0,0,0,0,"1,740","2,000",260,"1,740",0,0,0,"-229,260"
1010,3004,豐達科          ,"548,045","535,000","13,045",0,0,0,0,"21,000","-21,000","-225,000",0,"225,000","-225,000",0,0,0,"-232,955"
1011,1905,華紙            ,"2,204,110","2,320,519","-116,409",0,0,0,0,0,0,"-122,480","20,000","142,480","-122,480",0,0,0,"-238,889"
1012,3003,健和興          ,"709,000","1,219,000","-510,000",0,0,0,0,0,0,"270,712","45,967",255,"45,712","225,000",0,"225,000","-239,288"
1013,00640L,富邦日本正2     ,"334,000","434,000","-100,000",0,0,0,0,0,0,"-141,824",0,0,0,"2,629,000","2,770,824","-141,824","-241,824"
1014,8222,寶一            ,"1,530,000","1,773,000","-243,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-243,000"
1015,2108,南帝            ,"760,820","1,064,000","-303,180",0,0,0,0,0,0,"56,000","56,000",0,"56,000",0,0,0,"-247,180"
1016,1476,儒鴻            ,"243,035","455,311","-212,276",0,0,0,0,"61,397","-61,397","22,900","21,000",0,"21,000","4,021","2,121","1,900","-250,773"
1017,8341,日友            ,"114,000","327,000","-213,000",0,0,0,0,"74,000","-74,000","35,000","35,000",0,"35,000",0,0,0,"-252,000"
1018,3257,虹冠電          ,"51,000","308,000","-257,000",0,0,0,0,0,0,"4,272","11,272","7,000","4,272",0,0,0,"-252,728"
1019,5608,四維航          ,"71,000","331,000","-260,000",0,0,0,0,0,0,"-1,000",0,0,0,0,"1,000","-1,000","-261,000"
1020,1402,遠東新          ,"2,182,100","3,145,642","-963,542",0,0,0,0,"8,202","-8,202","709,000","721,000","8,000","713,000","1,000","5,000","-4,000","-262,744"
1021,4930,燦星網          ,"139,000","393,000","-254,000",0,0,0,0,0,0,"-11,000","4,000","15,000","-11,000",0,0,0,"-265,000"
1022,2340,台亞            ,"187,000","452,000","-265,000",0,0,0,0,0,0,"-6,201","3,000","4,000","-1,000",0,"5,201","-5,201","-271,201"
1023,00675L,富邦臺灣加權正2 ,"8,000","17,000","-9,000",0,0,0,0,0,0,"-264,955",0,0,0,"243,000","507,955","-264,955","-273,955"
1024,3346,麗清            ,"1,523,000","1,797,000","-274,000",0,0,0,0,0,0,"-6,000","1,000","7,000","-6,000",0,0,0,"-280,000"
1025,2489,瑞軒            ,"1,436,000","1,726,000","-290,000",0,0,0,0,0,0,"4,000","78,000","74,000","4,000",0,0,0,"-286,000"
1026,5222,全訊            ,"138,000","602,000","-464,000",0,0,0,"174,000",0,"174,000","2,951","11,078","1,127","9,951","5,000","12,000","-7,000","-287,049"
1027,2204,中華            ,"1,938,630","718,000","1,220,630",0,0,0,0,"1,599,000","-1,599,000","78,635","47,033","45,001","2,032","141,603","65,000","76,603","-299,735"
1028,1731,美吾華          ,"109,000","418,000","-309,000",0,0,0,0,0,0,"7,000","27,000","20,000","7,000",0,0,0,"-302,000"
1029,6278,台表科          ,"393,000","778,000","-385,000",0,0,0,"21,000","1,000","20,000","59,795","68,000","8,205","59,795",0,0,0,"-305,205"
1030,006205,富邦上証        ,"54,000","79,000","-25,000",0,0,0,0,0,0,"-290,768","200,000",0,"200,000","1,333,092","1,823,860","-490,768","-315,768"
1031,5258,虹堡            ,"126,000","446,100","-320,100",0,0,0,0,0,0,458,"2,000","1,542",458,"1,000","1,000",0,"-319,642"
1032,6269,台郡            ,"211,000","549,000","-338,000",0,0,0,0,"3,000","-3,000","15,758","20,000","2,000","18,000","1,000","3,242","-2,242","-325,242"
1033,1529,樂事綠能        ,"1,290,000","1,615,000","-325,000",0,0,0,0,0,0,"-1,648","1,987","3,635","-1,648",0,0,0,"-326,648"
1034,1762,中化生          ,"103,000","444,000","-341,000",0,0,0,0,0,0,"-3,096","4,000","7,096","-3,096",0,0,0,"-344,096"
1035,1903,士紙            ,"502,000","856,000","-354,000",0,0,0,0,0,0,"3,000","6,000","3,000","3,000",0,0,0,"-351,000"
1036,2427,三商電          ,"1,743,000","2,230,000","-487,000",0,0,0,0,0,0,"121,000","6,000",0,"6,000","115,000",0,"115,000","-366,000"
1037,8454,富邦媒          ,"319,034","223,976","95,058",0,0,0,0,"467,301","-467,301","4,593","31,000","27,407","3,593","2,000","1,000","1,000","-367,650"
1038,9919,康那香          ,"310,000","679,000","-369,000",0,0,0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"-368,000"
1039,6443,元晶            ,"915,000","1,294,000","-379,000",0,0,0,0,0,0,"8,582","6,000","3,418","2,582","40,000","34,000","6,000","-370,418"
1040,3024,憶聲            ,"198,000","577,000","-379,000",0,0,0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"-378,000"
1041,4977,眾達-KY         ,"1,091,000","1,266,000","-175,000",0,0,0,0,0,0,"-204,095","15,149","91,561","-76,412",0,"127,683","-127,683","-379,095"
1042,1304,台聚            ,"473,000","845,000","-372,000",0,0,0,0,0,0,"-7,479","10,000","5,479","4,521",0,"12,000","-12,000","-379,479"
1043,2812,台中銀          ,"661,000","1,071,225","-410,225",0,0,0,0,"5,000","-5,000","26,000","26,000",0,"26,000",0,0,0,"-389,225"
1044,6243,迅杰            ,"945,000","1,335,000","-390,000",0,0,0,0,0,0,"-1,000","1,000","2,000","-1,000",0,0,0,"-391,000"
1045,2353,宏碁            ,"17,992,866","19,029,616","-1,036,750",0,0,0,"28,000","20,000","8,000","632,812","226,000","182,000","44,000","615,812","27,000","588,812","-395,938"
1046,3406,玉晶光          ,"449,230","844,000","-394,770",0,0,0,0,46,-46,"-2,714","44,000","24,771","19,229","5,000","26,943","-21,943","-397,530"
1047,2636,台驊投控        ,"59,000","482,000","-423,000",0,0,0,0,0,0,-964,0,0,0,0,964,-964,"-423,964"
1048,00670L,富邦NASDAQ正2   ,"12,125",0,"12,125",0,0,0,0,0,0,"-446,503",0,0,0,"61,000","507,503","-446,503","-434,378"
1049,3025,星通            ,"2,027,000","2,485,000","-458,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-458,000"
1050,2906,高林            ,"318,000","772,000","-454,000",0,0,0,0,0,0,"-17,000","1,000","18,000","-17,000",0,0,0,"-471,000"
1051,2605,新興            ,"810,000","1,282,000","-472,000",0,0,0,0,0,0,0,"2,000","2,000",0,0,0,0,"-472,000"
1052,00639,富邦深100       ,"19,000","58,000","-39,000",0,0,0,0,0,0,"-434,457",0,0,0,"1,364,061","1,798,518","-434,457","-473,457"
1053,00915,凱基優選高股息30,"11,000","3,000","8,000",0,0,0,0,0,0,"-490,152",0,0,0,"436,000","926,152","-490,152","-482,152"
1054,3044,健鼎            ,"1,222,000","1,809,000","-587,000",0,0,0,"45,000","6,000","39,000","64,668","164,000","95,332","68,668",0,"4,000","-4,000","-483,332"
1055,1618,合機            ,"2,403,000","2,888,000","-485,000",0,0,0,0,0,0,"-10,000","30,000","40,000","-10,000",0,0,0,"-495,000"
1056,1608,華榮            ,"3,136,000","3,581,000","-445,000",0,0,0,0,0,0,"-55,172","16,134","71,306","-55,172",0,0,0,"-500,172"
1057,3058,立德            ,"411,000","914,200","-503,200",0,0,0,0,0,0,0,0,0,0,0,0,0,"-503,200"
1058,3094,聯傑            ,"233,000","762,000","-529,000",0,0,0,0,0,0,"3,000","3,000",0,"3,000",0,0,0,"-526,000"
1059,2449,京元電子        ,"3,037,000","4,769,000","-1,732,000","189,000","10,000","179,000","1,022,000","1,072,000","47,000","1,025,000","1,000","4,000","-3,000","-531,000",,,
1060,2412,中華電          ,"2,401,086","3,059,875","-658,789",0,0,0,"34,000","62,403","-28,403","155,874","104,000","4,000","100,000","55,874",0,"55,874","-531,318"
1061,3231,緯創            ,"30,278,257","32,754,159","-2,475,902",0,0,0,"248,000","536,000","-288,000","2,230,273","2,940,651","1,040,101","1,900,550","727,292","397,569","329,723","-533,629"
1062,1710,東聯            ,"2,875,000","3,571,000","-696,000",0,0,0,0,0,0,"100,002","304,002","204,000","100,002",0,0,0,"-595,998"
1063,2492,華新科          ,"1,334,250","1,924,267","-590,017",0,0,0,0,0,0,"-7,564","20,000","20,466",-466,"2,267","9,365","-7,098","-597,581"
1064,3704,合勤控          ,"536,000","1,110,000","-574,000",0,0,0,0,0,0,"-41,212","7,294",215,"7,079","4,000","52,291","-48,291","-615,212"
1065,1216,統一            ,"5,789,513","6,440,626","-651,113",0,0,0,0,"19,229","-19,229","48,001","54,000","9,000","45,000","3,001",0,"3,001","-622,341"
1066,3047,訊舟            ,"87,000","712,000","-625,000",0,0,0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"-624,000"
1067,1303,南亞            ,"3,151,279","3,737,774","-586,495",0,0,0,0,"47,253","-47,253","8,000","31,000","6,000","25,000","3,000","20,000","-17,000","-625,748"
1068,00921,兆豐龍頭等權重  ,0,0,0,0,0,0,0,0,0,"-637,003",0,0,0,"185,000","822,003","-637,003","-637,003"
1069,1319,東陽            ,"986,000","1,580,000","-594,000",0,0,0,0,"4,245","-4,245","-59,321","15,000","26,321","-11,321","8,000","56,000","-48,000","-657,566"
